RefDes;IC-Art#;Value;PartDecal;PartDecal_Descr;Orient.;X;Y;Seite;Class;PinCnt;DISTRIB_NAME;DISTRIB#;DISTRIB_NPPU;;
C97;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;30.3;37.9;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C96;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;28.3;37.9;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C95;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;360;34.9;41.7;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C94;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;360;34.9;40.4;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C93;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;35.8;38.8;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C92;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;27.9;42.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C91;;C_0402_1nF_50V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;30.4;42.1;Oben;SMD;2;Mouser;81-GRM1555C1H102JA1D;0.02;
C90;;C_0402_1nF_50V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;33.5;38.8;Oben;SMD;2;Mouser;81-GRM1555C1H102JA1D;0.02;
C89;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;63.7;30.9;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C88;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;63.7;31.9;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C87;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;35.3;23.3;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C86;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;270;20.2;10.7;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C85;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;78.9;10.3;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C84;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;33.9;35.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C83;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;33.9;36.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C82;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;44.3;35.1;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C81;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;42.9;35.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C80;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;42.9;37.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C79;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;42.9;36.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C78;;C_0402_1nF_50V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;33.9;34.3;Oben;SMD;2;Mouser;81-GRM1555C1H102JA1D;0.02;
C77;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;61.9;14.7;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C76;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;61.9;23.4;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C75;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;79.1;24;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C74;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;79.2;43.9;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C73;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;34.5;33.3;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C72;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;34.5;32.3;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C71;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;43.7;31.9;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C70;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;43.7;32.9;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C69;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;32;30.4;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C68;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;32;32.4;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C67;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;360;34.1;30.9;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C66;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;360;34.1;28.4;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C65;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;34.5;29.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C64;;C_0402_10nF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;28.3;34.9;Oben;SMD;2;Mouser;81-GCM155R71E103KA7D;0.02;
C63;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;61.8;30.9;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C62;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;61.8;31.9;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C61;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;270;52.9;34.2;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C60;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;180;27;46.3;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C59;;C_1206_100uF_6V3;CAPC3216X18;Chip Capacitor. Body 3.20x1.60mm;270;58;15.6;Oben;SMD;2;Mouser;963-JMK316ABJ107ML-T;0.25;
C58;;C_1206_100uF_6V3;CAPC3216X18;Chip Capacitor. Body 3.20x1.60mm;270;27.6;16.8;Oben;SMD;2;Mouser;963-JMK316ABJ107ML-T;0.25;
C57;;C_1206_100uF_6V3;CAPC3216X18;Chip Capacitor. Body 3.20x1.60mm;180;39.8;22.8;Oben;SMD;2;Mouser;963-JMK316ABJ107ML-T;0.25;
C56;;C_1206_47uF_10V;CAPC3216X18;Chip Capacitor. Body 3.20x1.60mm;180;43.4;16.2;Oben;SMD;2;Mouser;963-LMK316ABJ476ML-T;0.23;
C55;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;76.3;38.3;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C54;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;65.4;14.2;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C53;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;65.4;22.9;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C52;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;79.1;29.2;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C51;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;180;44.9;9.9;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C50;;C_1206_47uF_10V;CAPC3216X18;Chip Capacitor. Body 3.20x1.60mm;270;44.5;12.8;Oben;SMD;2;Mouser;963-LMK316ABJ476ML-T;0.23;
C49;;C_1206_47uF_10V;CAPC3216X18;Chip Capacitor. Body 3.20x1.60mm;180;41.2;11.6;Oben;SMD;2;Mouser;963-LMK316ABJ476ML-T;0.23;
C48;;C_1206_47uF_10V;CAPC3216X18;Chip Capacitor. Body 3.20x1.60mm;180;38.5;19.9;Oben;SMD;2;Mouser;963-LMK316ABJ476ML-T;0.23;
C47;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;39.6;9.7;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C46;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;36.5;17.9;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C45;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;270;34;18.3;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C44;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;35.3;17.9;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C43;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;270;32.7;16.6;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C42;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;39.1;13.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C41;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;32.8;14.2;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C40;;C_0402_47pF_50V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;41.9;13.7;Oben;SMD;2;Mouser;80-C0402C470K5G;0.01;
C39;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;33.3;11.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C38;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;33.3;12.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C37;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;53.9;21.9;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C36;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;43.7;28.2;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C35;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;49.4;32.8;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C34;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;71.6;16.2;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C33;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;71.6;12.3;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C32;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;71.2;23.5;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C31;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;71.5;19.8;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C30;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;71.4;27.4;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C29;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;76.4;41.2;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C28;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;71.6;31.2;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C27;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;360;68.4;7.1;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C26;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;75.6;33.1;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C25;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;61.9;22.4;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C24;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;61.9;13.7;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C23;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;63.4;14.2;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C22;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;63.4;22.9;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C21;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;90;24.2;7.9;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C20;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;90;21.2;7.9;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C19;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;360;27;13.9;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C18;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;90;27.2;7.9;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C17;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;360;28.6;47.6;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C16;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;270;36.3;7.9;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C15;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;59.4;27.4;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C14;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;59.4;28.4;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C13;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;49.5;28.3;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C12;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;50.5;28.3;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C11;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;180;59.9;29.6;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C10;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;270;59.1;32.6;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C9;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;59.4;30.8;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C8;;C_0402_1nF_50V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;59.5;39.9;Oben;SMD;2;Mouser;81-GRM1555C1H102JA1D;0.02;
C7;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;53.1;37.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C6;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;54.1;37.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C5;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;52.2;36.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C4;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;51.3;36.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C3;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;50.3;36.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C2;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;50.5;35.1;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C1;;C_0402_1nF_50V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;52.5;40.1;Oben;SMD;2;Mouser;81-GRM1555C1H102JA1D;0.02;
